Delegacion,CveDel,CveSub,AreaGeo,MunPat,Municipio
"TLAXCALA",3.0000000000000000e+01,1.0000000000000000e+00,"C","L11","TZOMPANTEPEC"
"TLAXCALA",3.0000000000000000e+01,1.0000000000000000e+00,"C","L12","XALOZTOC"
"TLAXCALA",3.0000000000000000e+01,1.0000000000000000e+00,"C","L13","XALTOCAN"
"TLAXCALA",3.0000000000000000e+01,1.0000000000000000e+00,"C","L14","YAUHQUEMEHCAN"
"TLAXCALA",3.0000000000000000e+01,1.0000000000000000e+00,"C","L93","ESPAÑITA"
"TLAXCALA",3.0000000000000000e+01,1.0000000000000000e+00,"C","L94","HUEYOTLIPAN"
"TLAXCALA",3.0000000000000000e+01,1.0000000000000000e+00,"C","L95","SANCTORUM DE LAZARO"
"TLAXCALA",3.0000000000000000e+01,1.0000000000000000e+00,"C","L96","PANOTLA"
"TLAXCALA",3.0000000000000000e+01,1.0000000000000000e+00,"C","P72","EL CARMEN TEQUEXQUITLA"
"TLAXCALA",3.0000000000000000e+01,1.0000000000000000e+00,"C","P89","TEOLOCHOLCO"
"TLAXCALA",3.0000000000000000e+01,1.0000000000000000e+00,"C","P90","TOTOLAC"
"TLAXCALA",3.0000000000000000e+01,1.0000000000000000e+00,"C","P91","TETLA"
"TLAXCALA",3.0000000000000000e+01,1.0000000000000000e+00,"C","P92","TOCATLAN"
"TLAXCALA",3.0000000000000000e+01,1.0000000000000000e+00,"C","P93","IXTENCO"
"TLAXCALA",3.0000000000000000e+01,1.0000000000000000e+00,"C","P94","MAZATECOCHO DE JOSE M."
"VER. NORTE",3.1000000000000000e+01,2.0000000000000000e+00,"C","F17","ACATLAN"
"VER. NORTE",3.1000000000000000e+01,2.0000000000000000e+00,"C","F19","ACTOPAN"
"VER. NORTE",3.1000000000000000e+01,2.0000000000000000e+00,"C","F25","APAZAPAN"
"VER. NORTE",3.1000000000000000e+01,2.0000000000000000e+00,"C","F29","BANDERILLA"
"VER. NORTE",3.1000000000000000e+01,2.0000000000000000e+00,"C","F33","COATEPEC"
"VER. NORTE",3.1000000000000000e+01,2.0000000000000000e+00,"C","F38","COSAUTLAN DE CARBAJAL"
"VER. NORTE",3.1000000000000000e+01,2.0000000000000000e+00,"C","F46","EMILIANO ZAPATA"
"VER. NORTE",3.1000000000000000e+01,2.0000000000000000e+00,"C","F54","XALAPA"
"VER. NORTE",3.1000000000000000e+01,2.0000000000000000e+00,"C","F55","JALCOMULCO"
"VER. NORTE",3.1000000000000000e+01,2.0000000000000000e+00,"C","F57","XICO"
"VER. NORTE",3.1000000000000000e+01,2.0000000000000000e+00,"C","F58","JILOTEPEC"
"VER. NORTE",3.1000000000000000e+01,2.0000000000000000e+00,"C","F59","LA ANTIGUA"
"VER. NORTE",3.1000000000000000e+01,2.0000000000000000e+00,"C","F63","MIAHUATLAN"
"VER. NORTE",3.1000000000000000e+01,2.0000000000000000e+00,"C","F66","NAOLINCO"
"VER. NORTE",3.1000000000000000e+01,2.0000000000000000e+00,"C","F77","PEROTE"
"VER. NORTE",3.1000000000000000e+01,2.0000000000000000e+00,"C","F80","LAS VIGAS DE RAMIREZ"
"VER. NORTE",3.1000000000000000e+01,2.0000000000000000e+00,"C","F89","TEOCELO"
"VER. NORTE",3.1000000000000000e+01,2.0000000000000000e+00,"C","G02","TONAYAN"
"VER. NORTE",3.1000000000000000e+01,2.0000000000000000e+00,"C","G05","URSULO GALVAN"
"VER. NORTE",3.1000000000000000e+01,2.0000000000000000e+00,"C","M46","ALTO LUCERO"
"VER. NORTE",3.1000000000000000e+01,2.0000000000000000e+00,"C","Q34","FUENTE NACIONAL"
"VER. NORTE",3.1000000000000000e+01,2.0000000000000000e+00,"C","Q35","TLANELHUAYOCAN"
"VER. NORTE",3.1000000000000000e+01,2.0000000000000000e+00,"C","Y15","ALDAMA(VILLA)"
"VER. NORTE",3.1000000000000000e+01,7.0000000000000000e+00,"C","F72","OZULUAMA DE M."
"VER. NORTE",3.1000000000000000e+01,7.0000000000000000e+00,"C","F74","PAPANTLA"
"VER. NORTE",3.1000000000000000e+01,7.0000000000000000e+00,"C","F78","PATLON SANCHEZ"
"VER. NORTE",3.1000000000000000e+01,7.0000000000000000e+00,"B","F79","POZA RICA DE HIDALGO"
"VER. NORTE",3.1000000000000000e+01,7.0000000000000000e+00,"C","F87","TANTOYUCA"
"VER. NORTE",3.1000000000000000e+01,7.0000000000000000e+00,"C","F95","TIHUATLAN"
"VER. NORTE",3.1000000000000000e+01,7.0000000000000000e+00,"B","G03","TUXPAN"
"VER. NORTE",3.1000000000000000e+01,7.0000000000000000e+00,"C","G10","AMATLAN TUXPAN"
"VER. NORTE",3.1000000000000000e+01,7.0000000000000000e+00,"C","G12","CERRO AZUL"
"VER. NORTE",3.1000000000000000e+01,7.0000000000000000e+00,"C","G14","CHICONTEPEC"
"VER. NORTE",3.1000000000000000e+01,7.0000000000000000e+00,"C","G16","CHINAMPA DE GOROSTIZA"
"VER. NORTE",3.1000000000000000e+01,7.0000000000000000e+00,"C","G21","TAMALIN"
"VER. NORTE",3.1000000000000000e+01,7.0000000000000000e+00,"C","G22","TAMIAHUA"
"VER. NORTE",3.1000000000000000e+01,7.0000000000000000e+00,"C","G23","TANCOCO"
"VER. NORTE",3.1000000000000000e+01,7.0000000000000000e+00,"C","G24","TANTIMA"
"VER. NORTE",3.1000000000000000e+01,7.0000000000000000e+00,"C","G25","TEMAPACHE"
"VER. NORTE",3.1000000000000000e+01,7.0000000000000000e+00,"B","H41","COATZINTLA"
"VER. NORTE",3.1000000000000000e+01,7.0000000000000000e+00,"C","U26","CASTILLO DE TEAYO"
"VER. NORTE",3.1000000000000000e+01,7.0000000000000000e+00,"C","X72","CAZONES DE HERRERA"
"VER. NORTE",3.1000000000000000e+01,9.0000000000000000e+00,"C","F28","ATZALAN"
"VER. NORTE",3.1000000000000000e+01,9.0000000000000000e+00,"C","F61","MARTINEZ DE LA TORRE"
"VER. NORTE",3.1000000000000000e+01,9.0000000000000000e+00,"C","F65","MISANTLA"
"VER. NORTE",3.1000000000000000e+01,9.0000000000000000e+00,"C","F67","NAUTLA"
"VER. NORTE",3.1000000000000000e+01,9.0000000000000000e+00,"C","F99","TLAPACOYAN"
"VER. NORTE",3.1000000000000000e+01,9.0000000000000000e+00,"C","Q27","GUTIERREZ ZAMORA"
"VER. NORTE",3.1000000000000000e+01,9.0000000000000000e+00,"C","Q28","TECOLUTLA"
"VER. NORTE",3.1000000000000000e+01,9.0000000000000000e+00,"C","Q29","ALTOTONGA"
"VER. NORTE",3.1000000000000000e+01,9.0000000000000000e+00,"C","Q30","JALACINGO"
"VER. NORTE",3.1000000000000000e+01,9.0000000000000000e+00,"C","Q33","YECUATLA"
"VER. NORTE",3.1000000000000000e+01,9.0000000000000000e+00,"C","Q36","VEGA DE ALATORRE "
"VER. NORTE",3.1000000000000000e+01,1.2000000000000000e+01,"C","F30","BOCA DEL RIO"
"VER. NORTE",3.1000000000000000e+01,1.2000000000000000e+01,"C","F41","COTAXTLA"
"VER. NORTE",3.1000000000000000e+01,1.2000000000000000e+01,"C","F50","IGNACIO DE LA LLAVE"
"VER. NORTE",3.1000000000000000e+01,1.2000000000000000e+01,"C","F62","MEDELLIN"
"VER. NORTE",3.1000000000000000e+01,1.2000000000000000e+01,"C","F76","PASO DE OVEJAS"
"VER. NORTE",3.1000000000000000e+01,1.2000000000000000e+01,"C","G06","VERACRUZ"
"VER. NORTE",3.1000000000000000e+01,1.2000000000000000e+01,"C","Q31","MANLIO FABIO ALTAMIRANO"
"VER. NORTE",3.1000000000000000e+01,1.2000000000000000e+01,"C","Q32","SOLEDAD DE DOBLADO"
"VER. NORTE",3.1000000000000000e+01,2.5000000000000000e+01,"C","F21","ALVARADO"
"VER. NORTE",3.1000000000000000e+01,2.5000000000000000e+01,"C","F24","ANGEL R. CABADA"
"VER. NORTE",3.1000000000000000e+01,2.5000000000000000e+01,"C","F60","LERDO DE TEJADA"
"VER. NORTE",3.1000000000000000e+01,2.5000000000000000e+01,"C","F83","SALTABARRANCA"
"VER. NORTE",3.1000000000000000e+01,2.5000000000000000e+01,"C","F84","SAN ANDRES TUXTLA"
"VER. NORTE",3.1000000000000000e+01,2.5000000000000000e+01,"C","F86","SANTIAGO TUXTLA"
"VER. NORTE",3.1000000000000000e+01,2.5000000000000000e+01,"C","G32","CATEMACO"
"VER. SUR",3.2000000000000000e+01,2.0000000000000000e+00,"C","D57","ACATLAN DE PEREZ F."
"VER. SUR",3.2000000000000000e+01,2.0000000000000000e+00,"C","D60","COSOLAPA OAX."
"VER. SUR",3.2000000000000000e+01,2.0000000000000000e+00,"C","D80","SAN MIGUEL SOYALTEPEC"
"VER. SUR",3.2000000000000000e+01,2.0000000000000000e+00,"C","F23","AMATLAN DE LOS REYES"
"VER. SUR",3.2000000000000000e+01,2.0000000000000000e+00,"C","F26","ATOYAC"
"VER. SUR",3.2000000000000000e+01,2.0000000000000000e+00,"C","F32","CARRILLO PUERTO"
"VER. SUR",3.2000000000000000e+01,2.0000000000000000e+00,"C","F35","COETZALA"
"VER. SUR",3.2000000000000000e+01,2.0000000000000000e+00,"C","F36","CORDOBA"
"VER. SUR",3.2000000000000000e+01,2.0000000000000000e+00,"C","F39","COSCOMATEPEC"
"VER. SUR",3.2000000000000000e+01,2.0000000000000000e+00,"C","F42","CUICHAPA"
"VER. SUR",3.2000000000000000e+01,2.0000000000000000e+00,"C","F43","CUITLAHUAC"
"VER. SUR",3.2000000000000000e+01,2.0000000000000000e+00,"C","F45","CHOCAMAN"
"VER. SUR",3.2000000000000000e+01,2.0000000000000000e+00,"C","F47","FORTIN"
"VER. SUR",3.2000000000000000e+01,2.0000000000000000e+00,"C","F48","HUATUSCO"
"VER. SUR",3.2000000000000000e+01,2.0000000000000000e+00,"C","F51","IXHUATLAN DE CAFE"
"VER. SUR",3.2000000000000000e+01,2.0000000000000000e+00,"C","F69","OMEALCA"
"VER. SUR",3.2000000000000000e+01,2.0000000000000000e+00,"C","F75","PASO DEL MACHO"
"VER. SUR",3.2000000000000000e+01,2.0000000000000000e+00,"C","F90","TEPATLAXCO"
"VER. SUR",3.2000000000000000e+01,2.0000000000000000e+00,"C","F92","TEZONAPA"
"VER. SUR",3.2000000000000000e+01,2.0000000000000000e+00,"C","F94","TIERRA BLANCA"
"VER. SUR",3.2000000000000000e+01,2.0000000000000000e+00,"C","G01","TOMATLAN"
"VER. SUR",3.2000000000000000e+01,2.0000000000000000e+00,"C","G07","YANGA"
"VER. SUR",3.2000000000000000e+01,2.0000000000000000e+00,"C","G08","ZENTLA"
"VER. SUR",3.2000000000000000e+01,2.0000000000000000e+00,"C","H38","TOTUTLA"
"VER. SUR",3.2000000000000000e+01,2.0000000000000000e+00,"C","Q44","ADALBERTO TEJEDA"
"VER. SUR",3.2000000000000000e+01,2.0000000000000000e+00,"C","X94","NARANJAL"
"VER. SUR",3.2000000000000000e+01,3.0000000000000000e+00,"C","F27","ATZACAN"
"VER. SUR",3.2000000000000000e+01,3.0000000000000000e+00,"C","F31","CAMERINO Z MENDOZA"
"VER. SUR",3.2000000000000000e+01,3.0000000000000000e+00,"C","F53","IXTACZOQUITLAN"
"VER. SUR",3.2000000000000000e+01,3.0000000000000000e+00,"C","F68","NOGALES"
"VER. SUR",3.2000000000000000e+01,3.0000000000000000e+00,"C","F70","ORIZABA"
"VER. SUR",3.2000000000000000e+01,3.0000000000000000e+00,"C","F81","RAFAEL DELGADO"
"VER. SUR",3.2000000000000000e+01,3.0000000000000000e+00,"C","F82","RIO BLANCO"
"VER. SUR",3.2000000000000000e+01,3.0000000000000000e+00,"C","G09","ZONGOLICA"
"VER. SUR",3.2000000000000000e+01,3.0000000000000000e+00,"C","G33","HUILOAPAN"
"VER. SUR",3.2000000000000000e+01,3.0000000000000000e+00,"C","Q42","LA PERLA"
"VER. SUR",3.2000000000000000e+01,3.0000000000000000e+00,"C","Q43","MARIANO ESCOBEDO"
"VER. SUR",3.2000000000000000e+01,3.0000000000000000e+00,"C","Q45","IXHUATLANCILLO"
"VER. SUR",3.2000000000000000e+01,3.0000000000000000e+00,"C","Q46","TLILAPAN"
"VER. SUR",3.2000000000000000e+01,3.0000000000000000e+00,"C","Q47","ACULTZINGO"
"VER. SUR",3.2000000000000000e+01,3.8000000000000000e+01,"C","F20","ACULA"
"VER. SUR",3.2000000000000000e+01,3.8000000000000000e+01,"C","F22","AMATITLAN"
"VER. SUR",3.2000000000000000e+01,3.8000000000000000e+01,"C","F22","IXMATLAHUACAN"
"VER. SUR",3.2000000000000000e+01,3.8000000000000000e+01,"C","F37","COSAMALUAPAN"
"VER. SUR",3.2000000000000000e+01,3.8000000000000000e+01,"C","F44","CHACALTIANGUIS"
"VER. SUR",3.2000000000000000e+01,3.8000000000000000e+01,"C","F71","OTATITLAN"
"VER. SUR",3.2000000000000000e+01,3.8000000000000000e+01,"C","F91","JOSE AZUETA"
"VER. SUR",3.2000000000000000e+01,3.8000000000000000e+01,"C","F96","TLACOJALPAN"
"VER. SUR",3.2000000000000000e+01,3.8000000000000000e+01,"C","F98","TLALIXCOYAN"
"VER. SUR",3.2000000000000000e+01,3.8000000000000000e+01,"C","G04","TUXTILLA"
"VER. SUR",3.2000000000000000e+01,3.8000000000000000e+01,"C","G31","ISLA"
"VER. SUR",3.2000000000000000e+01,3.8000000000000000e+01,"C","Q48","JUAN RODRIGUEZ CLARA"
"VER. SUR",3.2000000000000000e+01,3.8000000000000000e+01,"C","W78","TRES VALLES VER"
"VER. SUR",3.2000000000000000e+01,3.8000000000000000e+01,"C","X97","PLAYA VICENTE"
"VER. SUR",3.2000000000000000e+01,4.5000000000000000e+01,"C","F18","ACUYACAN"
"VER. SUR",3.2000000000000000e+01,4.5000000000000000e+01,"A","F34","COATZACOALCOS"
"VER. SUR",3.2000000000000000e+01,4.5000000000000000e+01,"A","F40","COSOLEACAQUE"
"VER. SUR",3.2000000000000000e+01,4.5000000000000000e+01,"C","F49","HUEYAPAN DE OCAMPO"
"VER. SUR",3.2000000000000000e+01,4.5000000000000000e+01,"C","F56","JALTIPAN DE MORELOS"
"VER. SUR",3.2000000000000000e+01,4.5000000000000000e+01,"A","F64","MINATITLAN"
"VER. SUR",3.2000000000000000e+01,4.5000000000000000e+01,"C","F85","SAN JUAN EVANGELISTA"
"VER. SUR",3.2000000000000000e+01,4.5000000000000000e+01,"C","F93","TEXISTEPEC"
"VER. SUR",3.2000000000000000e+01,4.5000000000000000e+01,"A","H79","LAS CHOAPAS"
"VER. SUR",3.2000000000000000e+01,4.5000000000000000e+01,"C","M51","CHINAMECA"
"VER. SUR",3.2000000000000000e+01,4.5000000000000000e+01,"A","P11","NANCHITAL L. CARDENAS"
"VER. SUR",3.2000000000000000e+01,4.5000000000000000e+01,"C","Q37","OLUTA"
"VER. SUR",3.2000000000000000e+01,4.5000000000000000e+01,"C","Q38","SAYULA DE ALEMAN"
"VER. SUR",3.2000000000000000e+01,4.5000000000000000e+01,"C","Q39","SOCONUSCO"
"VER. SUR",3.2000000000000000e+01,4.5000000000000000e+01,"A","Q40","IXHUATLAN  DEL SURESTE "
"VER. SUR",3.2000000000000000e+01,4.5000000000000000e+01,"A","Q41","MOLOACAN"
"VER. SUR",3.2000000000000000e+01,4.5000000000000000e+01,"A","X09","AGUA DULCE"
"VER. SUR",3.2000000000000000e+01,4.5000000000000000e+01,"C","X85","JESUS CARRANZA"
"YUCATAN",3.3000000000000000e+01,1.0000000000000000e+00,"C","G62","MERIDA NORTE"
"YUCATAN",3.3000000000000000e+01,3.3000000000000000e+01,"C","G35","ACANCEH"
"YUCATAN",3.3000000000000000e+01,3.3000000000000000e+01,"C","G36","BACA"
"YUCATAN",3.3000000000000000e+01,3.3000000000000000e+01,"C","G37","BOKOBA"
"YUCATAN",3.3000000000000000e+01,3.3000000000000000e+01,"C","G38","CACALCHEN"
"YUCATAN",3.3000000000000000e+01,3.3000000000000000e+01,"C","G39","CANSAHCAB"
"YUCATAN",3.3000000000000000e+01,3.3000000000000000e+01,"C","G40","CONKAL"
"YUCATAN",3.3000000000000000e+01,3.3000000000000000e+01,"C","G41","CUZAMA"
"YUCATAN",3.3000000000000000e+01,3.3000000000000000e+01,"C","G42","CHAPAB"
"YUCATAN",3.3000000000000000e+01,3.3000000000000000e+01,"C","G43","CHICXULUB"
"YUCATAN",3.3000000000000000e+01,3.3000000000000000e+01,"C","G44","CHOCHOLA"
"YUCATAN",3.3000000000000000e+01,3.3000000000000000e+01,"C","G45","DZEMUL"
"YUCATAN",3.3000000000000000e+01,3.3000000000000000e+01,"C","G46","DZIDZANTUN"
"YUCATAN",3.3000000000000000e+01,3.3000000000000000e+01,"C","G47","DZILZM GONZALEZ"
"YUCATAN",3.3000000000000000e+01,3.3000000000000000e+01,"C","G48","DZONCAUICH"
"YUCATAN",3.3000000000000000e+01,3.3000000000000000e+01,"C","G49","HALACHO"
"YUCATAN",3.3000000000000000e+01,3.3000000000000000e+01,"C","G50","HOCABA"
"YUCATAN",3.3000000000000000e+01,3.3000000000000000e+01,"C","G51","HOCTUN"
"YUCATAN",3.3000000000000000e+01,3.3000000000000000e+01,"C","G52","HOMUN"
"YUCATAN",3.3000000000000000e+01,3.3000000000000000e+01,"C","G53","HUHI"
"YUCATAN",3.3000000000000000e+01,3.3000000000000000e+01,"C","G54","HUNUCMA"
"YUCATAN",3.3000000000000000e+01,3.3000000000000000e+01,"C","G55","IXIL"
"YUCATAN",3.3000000000000000e+01,3.3000000000000000e+01,"C","G56","IZAMAL"
"YUCATAN",3.3000000000000000e+01,3.3000000000000000e+01,"C","G57","KANASIN"
"YUCATAN",3.3000000000000000e+01,3.3000000000000000e+01,"C","G58","KINCHIL"
"YUCATAN",3.3000000000000000e+01,3.3000000000000000e+01,"C","G59","KOPOMA"
"YUCATAN",3.3000000000000000e+01,3.3000000000000000e+01,"C","G60","MAMA"
"YUCATAN",3.3000000000000000e+01,3.3000000000000000e+01,"C","G61","MAXCANU"
"YUCATAN",3.3000000000000000e+01,3.3000000000000000e+01,"C","G63","MOCOCHA"
"YUCATAN",3.3000000000000000e+01,3.3000000000000000e+01,"C","G64","ABALA"
"YUCATAN",3.3000000000000000e+01,3.3000000000000000e+01,"C","G64","MOTUL"
"YUCATAN",3.3000000000000000e+01,3.3000000000000000e+01,"C","G65","MUXUPIP"
"YUCATAN",3.3000000000000000e+01,3.3000000000000000e+01,"C","G66","PETO"
"YUCATAN",3.3000000000000000e+01,3.3000000000000000e+01,"C","G67","PROGRESO"
"YUCATAN",3.3000000000000000e+01,3.3000000000000000e+01,"C","G68","RIO LAGARTOS"
"YUCATAN",3.3000000000000000e+01,3.3000000000000000e+01,"C","G69","SACALUM"
"YUCATAN",3.3000000000000000e+01,3.3000000000000000e+01,"C","G70","SAMAHIL"
"YUCATAN",3.3000000000000000e+01,3.3000000000000000e+01,"C","G71","SANAHCAT"
"YUCATAN",3.3000000000000000e+01,3.3000000000000000e+01,"C","G72","SEYE"
"YUCATAN",3.3000000000000000e+01,3.3000000000000000e+01,"C","G73","SINANCHE"
"YUCATAN",3.3000000000000000e+01,3.3000000000000000e+01,"C","G74","SUDZAL"
"YUCATAN",3.3000000000000000e+01,3.3000000000000000e+01,"C","G75","SUMA"
"YUCATAN",3.3000000000000000e+01,3.3000000000000000e+01,"C","G76","TAHMEK"
"YUCATAN",3.3000000000000000e+01,3.3000000000000000e+01,"C","G77","TECOH"
"YUCATAN",3.3000000000000000e+01,3.3000000000000000e+01,"C","G78","TEKAL DE VENEGAS"
"YUCATAN",3.3000000000000000e+01,3.3000000000000000e+01,"C","G79","TEKANTO"
"YUCATAN",3.3000000000000000e+01,3.3000000000000000e+01,"C","G80","TEKIT"
"YUCATAN",3.3000000000000000e+01,3.3000000000000000e+01,"C","G81","TELCHAC PUEBLO"
"YUCATAN",3.3000000000000000e+01,3.3000000000000000e+01,"C","G82","TELCHAC PUERTO"
"YUCATAN",3.3000000000000000e+01,3.3000000000000000e+01,"C","G83","TEMAX"
"YUCATAN",3.3000000000000000e+01,3.3000000000000000e+01,"C","G84","TEPAKAN"
"YUCATAN",3.3000000000000000e+01,3.3000000000000000e+01,"C","G85","TETIS"
"YUCATAN",3.3000000000000000e+01,3.3000000000000000e+01,"C","G86","TEYA"
"YUCATAN",3.3000000000000000e+01,3.3000000000000000e+01,"C","G87","TIMUCUY"
"YUCATAN",3.3000000000000000e+01,3.3000000000000000e+01,"C","G88","TIXKOKOB"
"YUCATAN",3.3000000000000000e+01,3.3000000000000000e+01,"C","G89","TIXPEUAL"
"YUCATAN",3.3000000000000000e+01,3.3000000000000000e+01,"C","G90","TIZIMIN"
"YUCATAN",3.3000000000000000e+01,3.3000000000000000e+01,"C","G91","TZUCACAB"
"YUCATAN",3.3000000000000000e+01,3.3000000000000000e+01,"C","G92","UCU"
"YUCATAN",3.3000000000000000e+01,3.3000000000000000e+01,"C","G93","UMAN"
"YUCATAN",3.3000000000000000e+01,3.3000000000000000e+01,"C","G94","VALLADOLID"
"YUCATAN",3.3000000000000000e+01,3.3000000000000000e+01,"C","G95","XOCCHEL"
"YUCATAN",3.3000000000000000e+01,3.3000000000000000e+01,"C","G96","YAXKUKUL"
"YUCATAN",3.3000000000000000e+01,3.3000000000000000e+01,"C","G97","YOBAIN"
"YUCATAN",3.3000000000000000e+01,3.3000000000000000e+01,"C","Q49","TICUL"
"YUCATAN",3.3000000000000000e+01,3.3000000000000000e+01,"C","Q50","AKIL"
"YUCATAN",3.3000000000000000e+01,3.3000000000000000e+01,"C","Q51","BUCTZOTZ"
"YUCATAN",3.3000000000000000e+01,3.3000000000000000e+01,"C","Q54","CALOTMUL"
"YUCATAN",3.3000000000000000e+01,3.3000000000000000e+01,"C","Q55","CUNCUNUL"
"YUCATAN",3.3000000000000000e+01,3.3000000000000000e+01,"C","Q56","CHACSIKIN"
"YUCATAN",3.3000000000000000e+01,3.3000000000000000e+01,"C","Q57","CHEMAX"
"YUCATAN",3.3000000000000000e+01,3.3000000000000000e+01,"C","Q58","CHICHIMILA"
"YUCATAN",3.3000000000000000e+01,3.3000000000000000e+01,"C","Q59","CHUMAYEL"
"YUCATAN",3.3000000000000000e+01,3.3000000000000000e+01,"C","Q60","DZAN"
"YUCATAN",3.3000000000000000e+01,3.3000000000000000e+01,"C","Q61","DZILAM DE BRAVO"
"YUCATAN",3.3000000000000000e+01,3.3000000000000000e+01,"C","Q62","ESPITA"
"YUCATAN",3.3000000000000000e+01,3.3000000000000000e+01,"C","Q63","KANTUNIL"
"YUCATAN",3.3000000000000000e+01,3.3000000000000000e+01,"C","Q64","KAUA"
"YUCATAN",3.3000000000000000e+01,3.3000000000000000e+01,"C","Q66","MANI"
"YUCATAN",3.3000000000000000e+01,3.3000000000000000e+01,"C","Q67","MUNA"
"YUCATAN",3.3000000000000000e+01,3.3000000000000000e+01,"C","Q69","OPICHEN"
"YUCATAN",3.3000000000000000e+01,3.3000000000000000e+01,"C","Q70","OXKUTZCAB"
"YUCATAN",3.3000000000000000e+01,3.3000000000000000e+01,"C","Q71","PANABA"
"YUCATAN",3.3000000000000000e+01,3.3000000000000000e+01,"C","Q72","SAN FELIPE"
"YUCATAN",3.3000000000000000e+01,3.3000000000000000e+01,"C","Q73","SANTA ELENA"
"YUCATAN",3.3000000000000000e+01,3.3000000000000000e+01,"C","Q74","SOTUTA"
"YUCATAN",3.3000000000000000e+01,3.3000000000000000e+01,"C","Q75","SUCILA"
"YUCATAN",3.3000000000000000e+01,3.3000000000000000e+01,"C","Q76","TAHOZIU"
"YUCATAN",3.3000000000000000e+01,3.3000000000000000e+01,"C","Q77","TEABO"
"YUCATAN",3.3000000000000000e+01,3.3000000000000000e+01,"C","Q78","TEKAX"
"YUCATAN",3.3000000000000000e+01,3.3000000000000000e+01,"C","Q79","TEKOM"
"YUCATAN",3.3000000000000000e+01,3.3000000000000000e+01,"C","Q80","TEMOZON"
"YUCATAN",3.3000000000000000e+01,3.3000000000000000e+01,"C","Q81","TINUM"
"YUCATAN",3.3000000000000000e+01,3.3000000000000000e+01,"C","Q82","TIXCACALCUPUL"
"YUCATAN",3.3000000000000000e+01,3.3000000000000000e+01,"C","Q83","TIXMEUAC"
"YUCATAN",3.3000000000000000e+01,3.3000000000000000e+01,"C","Q84","TUNKAS"
"YUCATAN",3.3000000000000000e+01,3.3000000000000000e+01,"C","Q85","UAYMA"
"YUCATAN",3.3000000000000000e+01,3.3000000000000000e+01,"C","Y70","MERIDA SUR"
"ZACATECAS",3.4000000000000000e+01,1.0000000000000000e+00,"C","G99","CONCEPCION DEL ORO"
"ZACATECAS",3.4000000000000000e+01,1.0000000000000000e+00,"C","H02","GUADALUPE"
"ZACATECAS",3.4000000000000000e+01,1.0000000000000000e+00,"C","H03","JALPA"
"ZACATECAS",3.4000000000000000e+01,1.0000000000000000e+00,"C","H04","JEREZ"
"ZACATECAS",3.4000000000000000e+01,1.0000000000000000e+00,"C","H05","NOCHISTLAN DE MEJIA"
"ZACATECAS",3.4000000000000000e+01,1.0000000000000000e+00,"C","H06","PINOS"
"ZACATECAS",3.4000000000000000e+01,1.0000000000000000e+00,"C","H09","ZACATECAS"
"ZACATECAS",3.4000000000000000e+01,1.0000000000000000e+00,"C","H21","VETAGRANDE "
"ZACATECAS",3.4000000000000000e+01,1.0000000000000000e+00,"C","H22","MAZAPIL"
"ZACATECAS",3.4000000000000000e+01,1.0000000000000000e+00,"C","H23","MELCHOR OCAMPO"
"ZACATECAS",3.4000000000000000e+01,1.0000000000000000e+00,"C","J71","CUAUHTEMOC"
"ZACATECAS",3.4000000000000000e+01,1.0000000000000000e+00,"C","J73","GRAL PANFILO NATERA"
"ZACATECAS",3.4000000000000000e+01,1.0000000000000000e+00,"C","J74","HUANUSCO"
"ZACATECAS",3.4000000000000000e+01,1.0000000000000000e+00,"C","J75","LORETO"
"ZACATECAS",3.4000000000000000e+01,1.0000000000000000e+00,"C","J76","LUIS MOYA"
"ZACATECAS",3.4000000000000000e+01,1.0000000000000000e+00,"C","J77","OJOCALIENTE"
"ZACATECAS",3.4000000000000000e+01,1.0000000000000000e+00,"C","J78","VILLA GARCIA"
"ZACATECAS",3.4000000000000000e+01,1.0000000000000000e+00,"C","L39","APULCO"
"ZACATECAS",3.4000000000000000e+01,1.0000000000000000e+00,"C","L40","JUCHIPILA"
"ZACATECAS",3.4000000000000000e+01,1.0000000000000000e+00,"C","L42","MOYAHUA DE ESTRADA"
"ZACATECAS",3.4000000000000000e+01,1.0000000000000000e+00,"C","Q86","NORIA DE ANGELES"
"ZACATECAS",3.4000000000000000e+01,1.0000000000000000e+00,"C","Q87","BENITO JUAREZ"
"ZACATECAS",3.4000000000000000e+01,1.0000000000000000e+00,"C","Q89","APOZOL"
"ZACATECAS",3.4000000000000000e+01,1.0000000000000000e+00,"C","Q90","MOMAX"
"ZACATECAS",3.4000000000000000e+01,1.0000000000000000e+00,"C","Q91","ATOLINGA"
"ZACATECAS",3.4000000000000000e+01,1.0000000000000000e+00,"C","Q92","TEPECHITLAN"
"ZACATECAS",3.4000000000000000e+01,1.0000000000000000e+00,"C","Q93","PANUCO"
"ZACATECAS",3.4000000000000000e+01,1.0000000000000000e+00,"C","Q96","SUSTICACAN"
"ZACATECAS",3.4000000000000000e+01,1.0000000000000000e+00,"C","Q97","TEPETONGO"
"ZACATECAS",3.4000000000000000e+01,1.0000000000000000e+00,"C","Q98","TABASCO"
"ZACATECAS",3.4000000000000000e+01,1.0000000000000000e+00,"C","Q99","MORELOS"
"ZACATECAS",3.4000000000000000e+01,1.0000000000000000e+00,"C","R02","VILLA GONZALEZ ORTEGA"
"ZACATECAS",3.4000000000000000e+01,1.0000000000000000e+00,"C","R03","TLALTENANGO DE S. R."
